"Name","Account Category","Billing City","Billing State","Billing Postal Code","Date Subscribed","ID","Config ID","Subscription Status","Subscription Opportunity","Subscription Fee","Twitter"
"Colts Neck Pharmacy","Affiliate","Colts Neck","NJ","07722","","8fff231b-4a19-54f3-5c36-53066fa84485","","","Digital Marketing (Base)","","Yes"
"Pronto Pharmacy & Home Medical - Webb City (Parent)","Affiliate","Webb City","MO","64870","","57c3539f-31e1-7186-ddb9-51fc11efad62","","","","","No"
"Consumer Prescription Center","Affiliate","Appleton","WI","54914","","e578e231-72ee-33ff-47f6-52694cedf2e3","","","","","Yes"
"Morristown Medical Center","Affiliate","Morristown","NJ","07960","","38ee2d86-af37-9dd2-aefc-5283a59113c9","","","","","No"
"Castor Pharmacy","Affiliate","Philadelphia","PA","19249","","bb599b66-43a2-34b1-af0c-52b886e1f73b","2672331758","","","","No"
"University of Incarnate Word - TPA Chapter","Affiliate","","","","","95e0348e-fcdf-8844-1274-52e2bd4b835f","","","","","No"
"Sierra Family Pharmacies","Affiliate","Reno","NV","89511","","e1814435-a554-ac7f-d20b-544fede6da9b","","","Prime Free NCPA Member Benefit","","Yes"
"Doc's Drugs Peotone (child)","Affiliate","Peotone","IL","60468","","5d28f3a9-740d-95ea-247d-524f10917f5b","","","","","No"
"Kinkead Pharmacy","Affiliate","Centralia","MO","65240-1303","08/31/2015","d181d039-a3db-4c48-a1ae-5359750b5a8c","5736822155","","","","No"
"Whittlesea Pharmacy","Affiliate","Whittlesea","VIC","3757","","7aced8a3-a342-0473-d453-525c7ba31bf9","","","","","No"
"Gatti Pharmacy","Affiliate","Indiana","PA","15701","","336a35c5-8b58-30c0-30d9-5213d5949e41","","","Pro Monthly","","Yes"
"Sunray Drugs - 60th Street","Affiliate","Philadelphia","PA","19139","","b69e46b6-8bd7-ce72-7938-52b887ab589e","","","","","No"
"Lo Cost Pharmacy (POOLER)","Affiliate","Pooler","GA","31322","","e79527e2-4b37-a220-6a7e-51f9737b2e78","","","","","No"
"Franklyn's Pharmacy","Affiliate","Ho Ho Kus","NJ","07423","03/30/2015","5276e683-daca-0d20-3ce0-53ebc3cd25d0","","","Digital Marketing (Base)","","Yes"
"Buena Vista Drug","Affiliate","Buena Vista","CO","81211","","d3f6fc4f-4781-cb15-c7b8-52e6adc67ac7","7193952481","","Pro Monthly","","Yes"
"Beach Pharmacy of Avon","Affiliate","Avon","NC","27915","07/31/2015","32848ebf-fd5a-77d2-63e7-5434273ddda9","2529953811","","Mobile (Monthly)","","Yes"
"Glen Cove Chemists","Affiliate","Glen Cove","NY","11542","","e5c6be0f-4db1-cfa6-f9e5-525f25af47ce","5166769111","","Pro Monthly","","Yes"
"Highland Drug","Affiliate","Alpine","TX","79830","09/22/2015","84b9a94a-3cd6-7a33-2b00-535975ad3969","4328373931","","","","No"
"Tlc Pharmacy","Affiliate","Princess Anne","MD","21853","","dae59693-606c-876b-9342-527d16fcef49","","","","","Yes"
"S & J Pharmacy","Affiliate","Sanger","TX","76266","","17301b0b-3277-58c0-0d28-5227b212762c","","","","","Yes"
"Lacey Drug Company","Affiliate","Acworth","GA","30101","","94b404b3-55a2-4667-f7da-51f7ea3200cc","","","","","Yes"
"Fairport Pharmacy","Affiliate","Fairport","NY","14450","10/05/2015","1b700002-485d-4ea1-7420-557b0279569f","5856784258","","Premier Monthly","","No"
"Family Pharmacy, Inc.","Affiliate","Worcester","MA","01605","","3d98eb21-0364-1885-a8b4-533ac4fc3507","","","","","No"
"Ellicott City Pharmacy","Affiliate","Ellicott City","MD","21042","","776e562e-fa06-e7f0-77d5-51e9a3a20595","","","Pro Monthly","","Yes"
"Beans Pharmacy","Affiliate","Washington","Iowa","52353","08/31/2015","281fd367-fea8-936e-766c-555a3b4835c0","3196534646","","Mobile (Monthly)","","No"
"DOLCrx","Affiliate","Las Vegas","NV","89106","","cc681a1c-26b0-6448-3dac-53597471295d","","","Website Only Yearly","","Yes"
"Norman's Pharmacy (Parent)","Affiliate","Brenham","Texas","77833","","e5a2c965-4d52-3011-e0ba-53e2559e30a9","9798365264","","Prime Free NCPA Member Benefit","","Yes"
"East Hills Family Pharmacy","Affiliate","Johnstown","PA","15904","","75196aa8-ee9f-7ea3-5fce-52b886f8e020","","","","","No"
"Bluegrass Pharmacy","Affiliate","Philadelphia","PA","19114","","a79826ef-1b1f-a724-59af-52b886237d2a","","","","","No"
"Total Life Care Compounding by Lakeside Pharmacy","Affiliate","Cedar Bluff","AL","35959","","3c90f1a5-bc5b-e988-8122-528136e839fd","","","Pro Monthly","","Yes"
"Howell Health Mart Pharmacy","Affiliate","Edwardsville","IL","62025","","2bc0a4a1-2d59-e647-84e7-51fff7787e95","","","","","No"
"Med-Fast Pharmacies (Parent)","Affiliate","Aliquippa","PA","15001","","ac0521f4-9f29-4eb7-8cc3-51acaa6bd566","","","","","Yes"
"Laura Kunde, LADC, MA, LMFT","Affiliate","Forest Lake","MN","55025","","6a90f562-0cdf-f257-770a-527004f51fd1","","","","","Yes"
"Nichols Westwood Pharmacy","Affiliate","Corpus Christi","TX","78410","","1e178c13-af1c-341c-2b7c-5220e1205c33","","","","","No"
"Pontiac Trail Sav-Mor Pharmacy","Affiliate","Walled Lake","MI","48390","","9d26d960-7518-b6a1-0388-52b49c64d1f6","","","","","No"
"Thrift-Town HealthMart Pharmacy","Affiliate","Amite","LA","70422","","a80de6f8-17aa-47e8-80e0-52af11d2fbb8","","","","","No"
"Penndel Drugs","Affiliate","Penndel","PA","19047","","d8e6f036-bcfe-cf77-9c7e-52b312bae2a7","","","","","No"
"Umatilla Drug Store","Affiliate","Umatilla","FL","32784","06/02/2015","302add84-f0e9-af16-2f87-53597891ea3b","3526691166","","Pro Monthly","","No"
"Advanced Urgent Care","Affiliate","Las Vegas","Nevada","89183","","eacbfd6b-6250-d2bc-1f3d-52090b4a5dce","","","","","No"
"The Downtown Drugstore","Affiliate","TONGANOXIE","KS","66086","","ac9241fa-8d50-40c2-46f6-53ea2731e122","9133693800","","Pro Monthly","","No"
"TLC Medical Centre Inc","Affiliate","Aiken","SC","29803","","b650101d-4b7f-5683-12bb-537a6a330f7e","","","","","No"
"Padek Healthcare Pharmacy","Affiliate","bladensburg","MD","20710","","c074947b-e0ed-f878-4b9f-53da9d4a73c0","3012777107","","Mobile (Monthly)","","Yes"
"Acadiana Rx Shop South","Affiliate","Lafayette","LA","70508-6984","","905b4c22-aba7-d7a9-4cfc-556a0e8be877","","","","","No"
"Village Family Pharmacy","Affiliate","Houston","Tx","77024","08/14/2015","73ed0910-afea-9e6a-0f13-548eff9318c8","7133733300","","Premier Monthly","","Yes"
"A&W Pharmacy","Affiliate","Philadelphia","PA","19134","","1449bfaf-9668-021d-0195-52b88668ca6c","","","","","No"
"Harris Pharmacy","Affiliate","Doylestown","PA","18901","","59d90be9-7a6e-871c-8450-52b8863f8ffa","","","","","No"
"Howard Beach Apothecary","Affiliate","Howard Beach","NY","11414","","e51ef8c5-2cc8-d512-a2fa-53c3f175a13f","","","Prime Free NCPA Member Benefit","","Yes"
"Rothrock Drug Company Inc","Affiliate","Blytheville","AR","72315","","b977a3b6-16f0-9c2b-073b-531789a3bd8f","8707634451","","Pro Monthly","","Yes"
"Fowlerville Pharmacy","Affiliate","Fowlerville","MI","48836","","aa36182f-0950-1e8c-3091-51d1cbe3ff6f","5172239832","","Digital Marketing (Base)","","Yes"
"Westcliff Compounding Pharmacy","Affiliate","Newport Beach","CA","92660","","35519114-d3e5-587d-1f3b-518bf2c98459","","","Pro Yearly","","Yes"
"Zeller & Associates EAP LLC","Affiliate","","","","","9cf39558-be92-1f8a-d172-50b54c3378ed","","","","","No"
"Gregg's Pharmacy","Affiliate","","","","","6b75f815-abde-523a-5657-53f61d4565b8","","","","","No"
"Clark's Rx (PARENT)","Affiliate","Centerville","OH","45459","","164a004f-088d-3147-ecf5-52261ce3cf7d","","","","","Yes"
"S & J Pharmacy - Alvord","Affiliate","Alvord","TX","76225","","19706c31-88c0-e1aa-e5ab-522f81a484be","","","","","No"
"Gill's White Lane Pharmacy","Affiliate","Bakersfield","CA","93307","","8d9132a9-01ab-d284-2c62-532c84bf9781","","","","","No"
"Louisiana Independent Pharmacies Association","Partner","Baton Rouge","LA","","","57d4d236-63a5-4e08-0a94-5261439e7a15","","","","","No"
"Linebarger Goggan Blair & Sampson","Partner","","","","","cc933a5c-a170-13d9-d8b3-525f0788459d","","","","","No"
"Vogt Pharmacies, Inc.","Affiliate","Fremont","NE","68025","","9004b891-f5fe-8393-dc60-53078b26cede","","","","","No"
"Patient Pharmacy","Affiliate","Bethesda","MD","20814","","6087766e-4a76-b8d4-0281-527d16948306","","","","","Yes"
"Osborn's Crescent Drugstore","Affiliate","Welsh","LA","70591","","cce8ac68-f30b-c6d7-aa5c-52a9f3727750","","","","","No"
"Line Avenue Compounding Pharmacy","Affiliate","Shreveport","LA","71101","","884c085f-ff61-6d9e-293f-52a0c92b7f93","","","","","Yes"
"Baldwin Drugs","Affiliate","Baldwin","LA","70514","","85265192-6314-bdd8-35d9-52a9f3140837","","","","","No"
"Bluegrass Family Pharmacy","Affiliate","Richmond","KY","40475","","aae36965-adc1-50b8-c76e-525f1a1da5a3","","","","","Yes"
"Booth Pharmacy","Affiliate","Hawarden","IA","51023-0233","07/24/2015","39310ba9-c756-2e4d-828a-557b06279af0","7125512374","","Pro Monthly","","No"
"Access to Care Pharmacy, LLC","Affiliate","Muncie","IN","47304","04/02/2015","4c6cd593-93ab-681d-cc10-51e56d270766","7652132866","","","","Yes"
"Majoria Drugs","Affiliate","Marrero","LA","70072","","d111f70b-6527-6143-977b-5220af93fb19","","","","","Yes"
"Academy Pharmacy","Affiliate","Philadelphia","PA","19114","","c02bde53-6f2f-8e66-d488-52b88659370b","","","","","No"
"Shoe Creek Pharmacy","Affiliate","Wayne City","IL","62895-0310","06/18/2015","426d881f-823b-8885-01c1-51e963abf9d4","6188952844","","Pro Monthly","","Yes"
"City Drug of Henderson","Affiliate","Henderson","TN","38340-0224","08/19/2015","97ff6d48-8ce7-1e31-222d-557b067ce5ae","7319892166","","Platinum Monthly","","No"
"PHD Pharmacy & Med Supplies","Affiliate","Orlando","FL","32818","","a0213262-d56f-3a01-7dff-526159ba1357","4072911236","","Pro Monthly","","Yes"
"Woodpointe Pharmacy","Affiliate","Grand Rapids","MI","49546","","70eb292c-7f48-70af-9457-5359762ac72f","","","Digital Marketing (Base)","","No"
"Kavitha Goldowitz","Affiliate","","","","","645986e0-33ea-0972-3a0b-509ac981b405","","","","","Yes"
"Seven Oaks Women's Center","Affiliate","","","","","6060b59f-4c3a-1d15-fc2c-50c651b179d2","","","","","No"
"Preston Road Pharmacy","Affiliate","Carrollton","Texas","75007","","ee4dce60-f2dc-6c61-5172-543bf64b7b72","","","Prime Free NCPA Member Benefit","","Yes"
"Stefko Pharmacy","Affiliate","","","","08/10/2015","27a94166-6503-6e15-9244-55c9189a2623","6104194198","","","","No"
"Pharmacy 4 Less","Affiliate","Detroit","MI","48205-2221","","1fac4947-1679-87b8-a6a3-51f7ea49d64a","","","","","Yes"
"Medicine Shoppe","Affiliate","Lebanon","OH","45036","","70865cf8-4ce1-a20b-6f74-52fd420f4119","","","","","No"
"Lawrence Bros. Pharmacy - Odessa","Affiliate","Odessa","TX","79763","","46a38d84-7e29-514c-7edf-5228f0522fd7","","","","","No"
"Rice's Pharmacy","Affiliate","Beaver Dam","KY","42320","","ea600f3f-c98c-8769-e0cc-52c713b1e16b","","","","","No"
"Pharmacy Providers of Oklahoma","Partner","Oklahoma City","OK","73154","","80c02ffb-fbee-7f12-abb7-524052877bb0","","","","","No"
"Alexandria Compounding Pharmacy","Affiliate","Alexandria","VA","22314","","4394cf0c-1d41-85ea-343a-5409f36011aa","","","","","Yes"
"Germantown Pharmacy","Affiliate","Philadelphia","PA","19144","","bd25aa57-e0b5-7865-b999-52b88608f17d","","","","","No"
"Darah Fugetta, DDS","Affiliate","Lafayette","LA","70506","","f0383721-c6c3-4319-48f6-525ece5508b8","","","","","No"
"Rx Care Pharmacy","Affiliate","Houston","TX","77067","10/12/2015","678cf352-8d0f-39db-1b3c-5359756d35a0","2814446359","","Pro Monthly","","No"
"Community Pharmacy of Beaumont","Affiliate","Beaumont","Tx","77701","08/31/2015","ee3328b4-fc77-c7b9-0b76-553e9126bdd7","4096519491","","Premier Monthly","","No"
"United Care Pharmacy - TX","Affiliate","Brownsville","TX","78520","06/22/2015","52bdfeb2-9b4a-4279-fd0a-5588603edc6d","9565460444","","Premier Monthly","","No"
"Medicap Pharmacy #8317 Huntington","Affiliate","Huntington","WV","25701","","92314b66-53b0-fc68-565d-53078bb3758e","","","","","No"
"Village Pharmacy - Weirton, WV","Affiliate","Weirton","WV","26062","","eab43209-4988-b1dd-0ac2-523379bc419e","","","","","Yes"
"Advance Pharmacy","Affiliate","Advance","MO","63730","07/30/2015","2e19d7b2-e9a9-9484-0d48-535975374ada","5737223562","","Platinum Monthly","","No"
"Kiowa County Pharmacy","Affiliate","Greensburg","KS","67054","","a54d8662-1cc5-ac61-ddf8-51e40e4a4f25","","","Platinum Monthly","","Yes"
"Picou's Drug Store","Affiliate","Eunice","LA","70535","","2c5f2faa-15a3-caa2-ff96-52a9f37339b8","","","","","No"
"Medex Drugs","Affiliate","San Jose","CA","95113","","5c033737-e979-f4ab-d4f3-528f845eef08","4082928244","","Prime Free NCPA Member Benefit","","Yes"
"Ray's Healthmart Pharmacy","Affiliate","Ball","LA","71405","","8882821e-54d8-c47d-9161-52a9f396b031","","","","","No"
"Nantasket Pharmacy (Parent)","Affiliate","Hull","MA","02045-2521","09/09/2015","489ba4ab-2055-7af9-c664-557b058abba9","","","Premier Monthly","","No"
"The Apothecary at Eastmont Center","Affiliate","Oakland","CA","94605","","dd9da337-8c17-3e41-3a79-51f7ea58c248","","","","","Yes"
"Austin Child Guidance Center","Affiliate","","","","","1ea841ab-3830-1b84-7336-50b7cbbaf809","","","","","Yes"
"Friendly Pharmacy","Affiliate","Philadelphia","PA","19133","","9f950ddc-c9af-f850-77fb-52b886f00297","","","","","No"
"Center Pharmacy II","Affiliate","Cape Coral","FL","33990","","d252e3dc-7edf-6726-2a89-520e8d19cd87","","","","","Yes"
"Karemore Pharmacy 002 (CHILD)","Affiliate","Salisbury","MD","21801","","51fbc7e4-8323-16fe-c244-557b060571bc","","","","","No"
"Medicap Pharmacy #8152 Farmington","Affiliate","Farmington","MO","63640","","3784b8d3-3098-a935-c2d4-53078b703819","","","Prime Free NCPA Member Benefit","","No"
"Lloyd's Pharmacy","Affiliate","Bayou La Batre","Alabama","36509","","c5eb1ed5-793b-899b-9381-53e922d3f1b2","","","Prime Free NCPA Member Benefit","","Yes"
"PPSC","Partner","Tallahassee","FL","32308","","75ce9f60-18c3-8ecb-5863-52608db59282","","","Prime Free NCPA Member Benefit","","No"
"Smith Drug and Compounding","Affiliate","Hot Springs","AR","71913","06/19/2015","2d693c5b-782d-1a23-9c6e-52b230d9f847","5017672220","","Premier Yearly","","Yes"
"Rayne Pharmacy","Affiliate","Rayne","LA","70578","","b08e8322-d0c2-848d-a1c9-52a9f3966aea","","","","","No"
"Thrifty White Pharmacy-Osakis","Affiliate","Osakis","MN","56360","","e27a7079-dadd-2570-15e9-522f7b183223","","","","","No"
"Powers HealthMart Pharmacy","Affiliate","O'Fallon","MO","63368","08/11/2015","45e85504-1297-97cb-70d0-5180033df224","6362652924","","Compounding+ Yearly","","Yes"
"Bertrand's Pharmacy","Affiliate","Gonzales","LA","70737","","263a9bd6-b60b-db68-7cef-52a9f3b214d5","","","","","No"
"Millstadt Pharmacy","Affiliate","Millstadt","IL","62260","","cc5f0824-97b4-1643-e6fa-52668b6e7d13","","","Pro Yearly","","No"
"Prescriptions Plus & Gifts","Affiliate","Baton Rouge","LA","70810-7827","","d202509a-055e-b249-bb67-52a9f3e99ce6","","","","","No"
"Williams Bros Health Care Pharmacy","Affiliate","Washington","IN","47501","","7d387563-72ed-73cf-e204-5329bb25bc2c","","","Mobile (Monthly)","","No"
"St. John's Pharmacy","Affiliate","Hollywood","MD","20636","","d19bc819-233f-e3d3-a302-522f634117e0","","","","","No"
"Medicine Mart Long Term Care - Do Not Call (child)","Affiliate","Tabor City","NC","28463","10/14/2015","e7b34e21-4554-c971-6f30-557b03be49d4","","","Mobile (Monthly)","","No"
"Total Remedy and Prescription Center","Affiliate","Los Angeles","CA","90017","","88d22052-b044-8ee7-54e6-521bc3ac054c","","","","","No"
"St. John's Drug","Affiliate","St. Johns","Az","85936","","2b7ed194-a7ee-74a4-f9ac-53e295f8a5bc","","","Prime Free NCPA Member Benefit","","Yes"
"The Medicine Shoppe #1297 Gibson City","Affiliate","Gibson City","IL","60936","","6ff55d3f-a639-d7b2-e0b1-53078b35b19b","","","","","No"
"Edwardsburg Pharmacy","Affiliate","EDWARDSBURG","Michigan","49112","","1a14a821-e05e-9b91-3354-53e252cd4781","","","Prime Free NCPA Member Benefit","","Yes"
"Kahler Pharmacy","Affiliate","Toledo","OH","43609","07/02/2015","c66081c2-ae4c-b051-3a12-535975fc9916","4193822911","","Platinum Monthly","","No"
"Reliable Pharmacy","Affiliate","Northridge","CA","91325","","d8a3a521-d998-399d-c555-54c6a6db5768","","","Prime Free NCPA Member Benefit","","Yes"
"Crawford W. Long Pharmacy","Affiliate","Jefferson","GA","30549","09/09/2015","5b62ef50-6ac0-3ce5-bfc6-557b06cbaee0","","","Premier Monthly","","No"
"Directions Counseling Group","Affiliate","","","","","d9791b94-a1ec-a5b1-1bd5-50b6848ddcd1","","","","","No"
"Discover Pharmacy","Affiliate","Philadelphia","PA","19149","","90e698d6-7ab5-b27b-bccf-52b886fee7d1","","","","","No"
"Health-Way Pharmacy","Affiliate","Pikesville","MD","21208","","3254fbd3-b502-cee2-1b82-52b88671df3e","","","","","No"
"Northline Sav-Mor Drugs","Affiliate","Southgate","MI","48195","","2614581b-321d-44b9-2d7f-52b49c0c47ab","","","","","No"
"Harry's Pharmacy","Affiliate","Auburn","IL","62615","","a0560886-525c-ea42-5c09-51bb33efbdb2","","","","","Yes"
"Valley Drug-Valley City","Affiliate","Valley City","ND","58072","","64812187-8429-7d8c-f392-522f7b3db232","","","","","No"
"Finksburg Pharmacy","Affiliate","Finksburg","MD","21048","","15550c1d-8713-fd92-2f54-526151d14c3c","4105261055","","","","Yes"
"Ackal's Iberia Pharmacy, Inc","Affiliate","New Iberia","LA","70560","","99c0061d-47ea-43ab-8e3c-52a9f34d3457","","","","","No"
"Atlanta Compounding Pharmacy","Affiliate","Atlanta","Ga","30324","07/01/2015","739f10c2-fa90-4bfe-c2a6-55944fa60d48","4045903785","","Premier Monthly","","No"
"Thrifty White Pharmacy-Morris","Affiliate","Morris","MN","56267-0435","","d4c51337-7736-1209-c73d-522f7be2504a","","","","","No"
"Lily's Pharmacy","Affiliate","Johns Creek","GA","30005","","24bf100d-bca9-51fd-6de6-5231efe48507","","","","","Yes"
"Town Drug Pharmacy","Affiliate","NY","NY","10025","04/23/2015","a19dfa5b-7753-dcd0-6250-5491fc14d24f","2127492677","","Premier Monthly","","Yes"
"Loisaida Drugs & Surgical","Affiliate","NEW YORK","NY","10009","","a83aa24b-d181-1b65-7552-52605979112a","","","","","Yes"
"Chevy Chase Care Pharmacy","Affiliate","Chevy Chase","MD","20815","","b844b2ac-047f-4512-a036-527d16dca538","","","","","Yes"
"Best Value Renshaw Drug-  child","Affiliate","Decatur","TX","76234","","78deb759-2882-22cc-4f74-51799d15e350","","","Pro Monthly","","No"
"Plains Drug","Affiliate","Plains","MT","59859","","682fdd9b-5e44-a69b-6047-526054a5403a","","","Pro Yearly","","Yes"
"Bloomsdale Pharmacy","Affiliate","Bloomsdale","MO","63627","","f0437831-a84e-0fdb-e66d-5359384a64f1","","","","","No"
"A Plus Pharmacy","Affiliate","Philadelphia","PA","19116","","52829d7b-b35c-9f11-cd38-52b886e17967","","","","","No"
"PharmaHealth Pharmacy","Affiliate","Fairhaven","MA","02719","","cc3e3236-0034-ff1e-6480-524b40f79cf2","","","Mobile (Monthly)","","Yes"
"Medicine Shoppe #1198","Affiliate","Opelousas","LA","70570","","b073ecf2-ea6f-a438-4eb0-528e69347ab6","","","","","Yes"
"Louis & Clark Drug","Affiliate","SPRINGFIELD","MA","1104","","9599c33f-4db3-02b7-b5d9-520e99f4c4e2","","","Mobile (Monthly)","","Yes"
"Island Pharmacy","Affiliate","Ketchikan","AK","99901","08/31/2015","24a10128-701e-aae7-8b89-51bf5cf17157","9072256186","","Mobile (Monthly)","","Yes"
"Barbara Long, M.D., Ph.D","Member","","","","","8a44377c-bb4a-3863-3836-50914fda52ca","","","","","Yes"
"Grant Pharmacy","Affiliate","Grant","Nebraska","69033","","53950b97-f091-c0d3-c293-51c35badc9a9","","","","","No"
"Blythewood Pharmacy and Home Medical Equipment","Affiliate","Blythewood","SC","29016","","e35fd694-dbdf-6ad6-a7d5-53397f6a8ec7","","","Prime Free NCPA Member Benefit","","No"
"The Medicine Shoppe of Saint Peters","Affiliate","Saint Peters","MO","63376","","148c8b87-9ef0-a6ab-8a35-527bc127898f","","","Prime Free NCPA Member Benefit","","Yes"
"Butterfield's Pharmacy and Medical Supply at St. Lucie West","Affiliate","Port St. Lucie","FL","34986","","8400cc4f-06ac-ad26-04d2-521fad5e047d","","","Pro Monthly","","No"
"St Clair Sav-Mor Pharmacy","Affiliate","St. Clair","MI","48079","","531286e3-1065-e4bf-6bf4-52b49c32b283","","","","","No"
"Allayo","Partner","","","","","7aa642a8-3835-918d-122f-50a56d4a6312","","","","","No"
"AK Chase & Associates, Inc.","Affiliate","Austin","TX","78746","","8ae89d2f-9e2d-052b-ec55-5244a70301cb","","","","","No"
